"","id_parcel","logerror","date"
"10640",17127142,-0.0274,"2016-02-21"
"10641",10783363,-0.0284,"2016-02-21"
"10642",14197246,0.0149,"2016-02-21"
"10643",12521754,0.002,"2016-02-21"
"10644",14403433,0.0723,"2016-02-21"
"10645",12235738,-0.1887,"2016-02-21"
"10646",11702238,0.0169,"2016-02-21"
"10647",12287368,-0.0651,"2016-02-21"
"10648",14267406,-0.0932,"2016-02-21"
"10649",10800066,0.2095,"2016-02-21"
"10650",11414901,-0.0101,"2016-02-21"
"10651",11235830,0.0198,"2016-02-21"
"10652",14613695,-0.0545,"2016-02-21"
"10653",14334018,0.0276,"2016-02-21"
"10654",14685141,-0.0182,"2016-02-21"
"10655",12193150,-0.0576,"2016-02-21"
"10656",14480110,0.116,"2016-02-21"
"10657",14222062,-0.0274,"2016-02-21"
"10658",11460689,0.0779,"2016-02-21"
"10659",14272013,0.0218,"2016-02-21"
"10660",12484450,0.005,"2016-02-21"
"10661",12065493,-0.0408,"2016-02-21"
"10662",10734794,0.0478,"2016-02-21"
"10663",14261564,0.0296,"2016-02-21"
"10664",14137204,0.007,"2016-02-21"
"10665",13079130,-0.0121,"2016-02-21"
"10666",14676735,-0.0387,"2016-02-21"
"10667",10990200,-0.5242,"2016-02-21"
"10668",12906656,0.0935,"2016-02-21"
"10669",14284620,-0.0325,"2016-02-21"
"10670",14336075,-0.002,"2016-02-21"
"10671",12137231,0.1142,"2016-02-21"
"10672",14501480,0.0723,"2016-02-21"
"10673",14234106,0.0334,"2016-02-21"
"10674",17264127,0.005,"2016-02-21"
"10675",13870480,0.001,"2016-02-21"
"10676",11175430,-0.0171,"2016-02-21"
"10677",11870772,-0.005,"2016-02-21"
"10678",17055611,-0.0545,"2016-02-21"
"10679",11537725,0.088,"2016-02-21"
"10680",13867276,-0.0367,"2016-02-21"
"10681",11735649,0.0639,"2016-02-21"
"10682",14090463,0,"2016-02-21"
"10683",11816861,-0.0121,"2016-02-21"
"10684",11096213,0.0208,"2016-02-21"
"10685",14661543,0.1997,"2016-02-21"
"10686",11494786,-0.045,"2016-02-21"
"10687",12102036,0.002,"2016-02-21"
"10688",14626919,-0.007,"2016-02-21"
"10689",14421219,0.0198,"2016-02-21"
"10690",14354445,0.0169,"2016-02-21"
"10691",14179849,0,"2016-02-21"
"10692",10768186,-0.1031,"2016-02-21"
"10693",12658791,-0.1267,"2016-02-21"
"10694",14693517,-0.004,"2016-02-21"
"10695",14531182,-0.0758,"2016-02-21"
"10696",14655276,-0.008,"2016-02-21"
"10697",12252082,0.0188,"2016-02-22"
"10698",11586522,-0.6463,"2016-02-22"
"10699",14230149,0.0296,"2016-02-22"
"10700",11945598,0.0545,"2016-02-22"
"10701",11095293,0.0667,"2016-02-22"
"10702",10871908,-0.008,"2016-02-22"
"10703",12702944,3.403,"2016-02-22"
"10704",12923907,0.0139,"2016-02-22"
"10705",10913374,-0.0932,"2016-02-22"
"10706",12570865,0.1579,"2016-02-22"
"10707",12202285,0.062,"2016-02-22"
"10708",12546939,0.008,"2016-02-22"
"10709",14230520,-0.0294,"2016-02-22"
"10710",12207912,0.0315,"2016-02-22"
"10711",13889560,-0.289,"2016-02-22"
"10712",12335900,0.0334,"2016-02-22"
"10713",12694570,0.1467,"2016-02-22"
"10714",14655104,-0.0192,"2016-02-22"
"10715",11540248,0.0545,"2016-02-22"
"10716",14272979,-0.0943,"2016-02-22"
"10717",14395530,0.007,"2016-02-22"
"10718",11710687,0.0305,"2016-02-22"
"10719",17150619,-0.0161,"2016-02-22"
"10720",11969950,-0.0555,"2016-02-22"
"10721",17260790,-0.0101,"2016-02-22"
"10722",17083942,0.0266,"2016-02-22"
"10723",12558984,-0.0471,"2016-02-22"
"10724",12056972,0.0421,"2016-02-22"
"10725",11017260,-0.0212,"2016-02-22"
"10726",10986345,0.0276,"2016-02-22"
"10727",14063301,0.1178,"2016-02-22"
"10728",12207535,-0.009,"2016-02-22"
"10729",11169019,0.145,"2016-02-22"
"10730",14483037,0.0109,"2016-02-22"
"10731",12686126,-0.0429,"2016-02-22"
"10732",10793261,-0.0398,"2016-02-22"
"10733",12852702,0.0247,"2016-02-22"
"10734",10791307,0.6109,"2016-02-22"
"10735",11968511,0.0208,"2016-02-22"
"10736",14747602,0.0149,"2016-02-22"
"10737",12980963,-0.1863,"2016-02-22"
"10738",17091577,0.0169,"2016-02-22"
"10739",12021012,0.1187,"2016-02-22"
"10740",12527351,-0.0161,"2016-02-22"
"10741",14612065,-0.0131,"2016-02-22"
"10742",12072166,-0.0566,"2016-02-22"
"10743",13991386,0.007,"2016-02-22"
"10744",13985694,-0.0346,"2016-02-22"
"10745",11616887,0.131,"2016-02-22"
"10746",11636972,0.0649,"2016-02-22"
"10747",11778105,-0.078,"2016-02-22"
"10748",14244834,0.0129,"2016-02-22"
"10749",14721685,0.0516,"2016-02-22"
"10750",12365682,0.1781,"2016-02-22"
"10751",12010646,-0.0481,"2016-02-22"
"10752",13944406,-0.0315,"2016-02-22"
"10753",14487536,0.0497,"2016-02-22"
"10754",12981105,0.0198,"2016-02-22"
"10755",17274599,0.3407,"2016-02-22"
"10756",14385635,0.0119,"2016-02-22"
"10757",12745616,0.001,"2016-02-22"
"10758",10759957,0.0686,"2016-02-22"
"10759",14080650,-0.002,"2016-02-22"
"10760",11772463,0.3798,"2016-02-22"
"10761",11047587,0.0354,"2016-02-22"
"10762",12925658,0.0583,"2016-02-22"
"10763",11019388,-0.1335,"2016-02-22"
"10764",13869974,-0.0305,"2016-02-22"
"10765",11963822,0.0159,"2016-02-22"
"10766",13043498,-0.006,"2016-02-22"
"10767",13893681,-0.7361,"2016-02-22"
"10768",17063421,-0.0598,"2016-02-22"
"10769",14169258,0.0373,"2016-02-22"
"10770",12868139,-0.004,"2016-02-22"
"10771",11192370,0.098,"2016-02-22"
"10772",17257883,0.1106,"2016-02-22"
"10773",11572374,0.1089,"2016-02-22"
"10774",10860290,0.4213,"2016-02-22"
"10775",17149203,0.0129,"2016-02-22"
"10776",14337986,-0.046,"2016-02-22"
"10777",14019516,-0.19,"2016-02-22"
"10778",14190010,0.003,"2016-02-22"
"10779",11629266,0.0695,"2016-02-22"
"10780",14651660,0.0315,"2016-02-22"
"10781",17125451,-0.003,"2016-02-22"
"10782",14745902,0.0325,"2016-02-22"
"10783",14477004,0.0149,"2016-02-22"
"10784",11206804,0.0296,"2016-02-22"
"10785",13061725,0.0247,"2016-02-22"
"10786",10883126,0.1124,"2016-02-22"
"10787",11074644,0.002,"2016-02-22"
"10788",17238832,0.0459,"2016-02-22"
"10789",12925959,0.0816,"2016-02-22"
"10790",17078693,-0.0812,"2016-02-22"
"10791",14292952,0.124,"2016-02-22"
"10792",12000490,-0.0513,"2016-02-22"
"10793",12121360,-0.064,"2016-02-22"
"10794",12540485,0.0705,"2016-02-22"
"10795",12138794,-0.0141,"2016-02-22"
"10796",11349589,-0.1199,"2016-02-22"
"10797",17188960,-0.0429,"2016-02-22"
"10798",13858590,-0.399,"2016-02-22"
"10799",10990551,0.0526,"2016-02-22"
"10800",14742911,0.0545,"2016-02-22"
"10801",10995896,0.0149,"2016-02-22"
"10802",14714822,0.0334,"2016-02-22"
"10803",12738966,-0.0171,"2016-02-22"
"10804",10983714,-0.0151,"2016-02-22"
"10805",12012313,-0.0845,"2016-02-22"
"10806",13855081,0.004,"2016-02-22"
"10807",14235500,0.002,"2016-02-22"
"10808",11853568,0.0695,"2016-02-22"
"10809",12976573,0.0188,"2016-02-22"
"10810",12362993,-0.0598,"2016-02-22"
"10811",11267076,0.1898,"2016-02-22"
"10812",11634274,0.0218,"2016-02-22"
"10813",12132022,-0.0566,"2016-02-22"
"10814",14385672,0.007,"2016-02-22"
"10815",12717149,0.0392,"2016-02-22"
"10816",12109714,0.0266,"2016-02-22"
"10817",14108492,0.0227,"2016-02-22"
"10818",11198036,0.0535,"2016-02-22"
"10819",13009281,-0.159,"2016-02-22"
"10820",12927801,-0.0387,"2016-02-22"
"10821",17234526,-0.2562,"2016-02-22"
"10822",11234539,-0.0502,"2016-02-22"
"10823",12557878,0.0807,"2016-02-22"
"10824",12083476,0.01,"2016-02-22"
"10825",14633175,0.003,"2016-02-22"
"10826",10978857,0.0917,"2016-02-22"
"10827",14157318,-0.006,"2016-02-22"
"10828",13925294,0.0159,"2016-02-22"
"10829",10736972,-0.046,"2016-02-22"
"10830",10736972,-0.0367,"2016-12-14"
"10831",12498351,-0.0419,"2016-02-22"
"10832",12320897,0.006,"2016-02-22"
"10833",17092170,-0.0222,"2016-02-22"
"10834",17126800,0.01,"2016-02-22"
"10835",11583208,0.009,"2016-02-22"
"10836",17077816,-0.3052,"2016-02-22"
"10837",11144516,0.1519,"2016-02-22"
"10838",12460610,0.0286,"2016-02-22"
"10839",12787464,0.1044,"2016-02-22"
"10840",17187191,0.088,"2016-02-22"
"10841",11880141,-0.0976,"2016-02-22"
"10842",14684568,0.0305,"2016-02-22"
"10843",14083903,-0.0141,"2016-02-22"
"10844",11319835,0.0159,"2016-02-22"
"10845",11800411,-0.009,"2016-02-22"
"10846",17057118,0.0788,"2016-02-22"
"10847",12578476,-0.0629,"2016-02-22"
"10848",14348844,0.003,"2016-02-22"
"10849",12642078,0.062,"2016-02-22"
"10850",11199319,-0.0899,"2016-02-22"
"10851",12542964,-0.2824,"2016-02-22"
"10852",14752495,0.0109,"2016-02-22"
"10853",11159801,0.0564,"2016-02-22"
"10854",12581025,-0.0387,"2016-02-22"
"10855",14471904,0.0129,"2016-02-22"
"10856",11986293,-0.2058,"2016-02-22"
"10857",11475334,0.0325,"2016-02-22"
"10858",13021071,0.1501,"2016-02-22"
"10859",12914251,0.005,"2016-02-22"
"10860",14659104,0.0421,"2016-02-22"
"10861",14662448,-0.0492,"2016-02-22"
"10862",11456017,-0.1199,"2016-02-22"
"10863",10811506,0.0421,"2016-02-22"
"10864",11148774,0.009,"2016-02-22"
"10865",11597981,0.0667,"2016-02-22"
"10866",13844714,0.0109,"2016-02-22"
"10867",12522219,-0.0408,"2016-02-22"
"10868",11261365,-0.078,"2016-02-22"
"10869",12809284,0.076,"2016-02-22"
"10870",12162221,0.002,"2016-02-22"
"10871",11237113,-0.0192,"2016-02-22"
"10872",11196198,0.0459,"2016-02-22"
"10873",14011385,0.0129,"2016-02-22"
"10874",14489352,0.0218,"2016-02-22"
"10875",14307212,-0.006,"2016-02-22"
"10876",10727204,0.003,"2016-02-22"
"10877",12096560,-0.0598,"2016-02-22"
"10878",10798812,0.0926,"2016-02-22"
"10879",12602639,-0.0212,"2016-02-22"
"10880",12346884,0.1026,"2016-02-22"
"10881",13027718,-0.0253,"2016-02-22"
"10882",12345633,-0.0243,"2016-02-22"
"10883",10997758,0.0139,"2016-02-22"
"10884",11964007,0.0218,"2016-02-22"
"10885",12277470,0.002,"2016-02-22"
"10886",14477041,0.0315,"2016-02-22"
"10887",14093933,-0.0243,"2016-02-22"
"10888",12803749,-0.0921,"2016-02-22"
"10889",14649125,0.007,"2016-02-22"
"10890",11985232,0.0257,"2016-02-22"
"10891",11187365,-0.0202,"2016-02-22"
"10892",12861412,0.062,"2016-02-22"
"10893",12415976,0.4504,"2016-02-22"
"10894",10885527,-0.1555,"2016-02-22"
"10895",14187572,0,"2016-02-22"
"10896",12267311,-0.1233,"2016-02-22"
"10897",14647413,0.002,"2016-02-22"
"10898",12536019,0.0989,"2016-02-22"
"10899",14738410,-0.009,"2016-02-22"
"10900",11248127,-0.1815,"2016-02-22"
"10901",14531280,0.0705,"2016-02-22"
"10902",11147394,0.008,"2016-02-22"
"10903",12562302,-0.003,"2016-02-22"
"10904",11659318,0.0898,"2016-02-22"
"10905",12988337,0.2287,"2016-02-22"
"10906",12111320,0.1536,"2016-02-22"
"10907",11746854,-0.0899,"2016-02-22"
"10908",14480686,0.0742,"2016-02-22"
"10909",17073099,0.0354,"2016-02-22"
"10910",14635720,-0.0131,"2016-02-22"
"10911",14735752,-0.0387,"2016-02-22"
"10912",11136599,0.0816,"2016-02-22"
"10913",11957805,-0.006,"2016-02-22"
"10914",14717741,0.0119,"2016-02-22"
"10915",17244775,-0.0899,"2016-02-22"
"10916",14670635,0.088,"2016-02-22"
"10917",14218002,0.0247,"2016-02-22"
"10918",12704817,-0.2523,"2016-02-22"
"10919",11013290,-0.0294,"2016-02-22"
"10920",10830802,0.0545,"2016-02-22"
"10921",11537238,0.0139,"2016-02-22"
"10922",17182699,-0.0131,"2016-02-22"
"10923",10901936,0.0334,"2016-02-22"
"10924",12378157,-0.0121,"2016-02-22"
"10925",11054764,0.2677,"2016-02-22"
"10926",14336678,0.0469,"2016-02-22"
"10927",11615353,-0.0233,"2016-02-22"
"10928",14294001,-0.008,"2016-02-22"
"10929",13892976,0.0686,"2016-02-22"
"10930",11324194,0.0227,"2016-02-22"
"10931",12713473,-0.0523,"2016-02-22"
"10932",11012746,-0.0523,"2016-02-22"
"10933",14636647,0.0535,"2016-02-22"
"10934",12052336,0.508,"2016-02-22"
"10935",13954762,0.044,"2016-02-22"
"10936",11404147,-0.0704,"2016-02-22"
"10937",14016041,0.0363,"2016-02-22"
"10938",14218043,0.0751,"2016-02-22"
"10939",11429364,0.0169,"2016-02-22"
"10940",14695631,-0.0294,"2016-02-22"
"10941",11663348,0.0218,"2016-02-22"
"10942",11663348,0.0751,"2016-12-05"
"10943",14724824,-0.0325,"2016-02-22"
"10944",12939676,0.0723,"2016-02-22"
"10945",11823858,-0.0305,"2016-02-22"
"10946",14674060,0.0109,"2016-02-22"
"10947",14684722,-0.006,"2016-02-22"
"10948",13021288,0.006,"2016-02-22"
"10949",14660245,0.0266,"2016-02-22"
"10950",12009760,0.0354,"2016-02-22"
"10951",14154517,0.045,"2016-02-22"
"10952",12543966,0.0237,"2016-02-22"
"10953",13957068,0.0411,"2016-02-22"
"10954",12407035,-0.0346,"2016-02-22"
"10955",12250875,0.0129,"2016-02-22"
"10956",11182386,-0.003,"2016-02-22"
"10957",14330182,0.1196,"2016-02-22"
"10958",11952876,-0.0845,"2016-02-22"
"10959",10805368,-0.002,"2016-02-22"
"10960",14347827,-0.0212,"2016-02-22"
"10961",13963323,-0.0243,"2016-02-22"
"10962",12070061,0.0296,"2016-02-22"
"10963",14153955,0.005,"2016-02-22"
"10964",12522929,0.0962,"2016-02-23"
"10965",14021116,-0.1222,"2016-02-23"
"10966",11296819,0.0109,"2016-02-23"
"10967",10724828,-0.007,"2016-02-23"
"10968",11763751,-0.002,"2016-02-23"
"10969",11485257,-0.007,"2016-02-23"
"10970",11843302,0.1432,"2016-02-23"
"10971",12453005,-0.003,"2016-02-23"
"10972",11693717,-0.0243,"2016-02-23"
"10973",12387761,0.0325,"2016-02-23"
"10974",12382745,-0.0387,"2016-02-23"
"10975",14065335,0.008,"2016-02-23"
"10976",11761448,-0.006,"2016-02-23"
"10977",14627975,0.0159,"2016-02-23"
"10978",11281164,-0.009,"2016-02-23"
"10979",12042796,-0.1555,"2016-02-23"
"10980",14718121,0.008,"2016-02-23"
"10981",14609901,-0.002,"2016-02-23"
"10982",13952659,0.0129,"2016-02-23"
"10983",12734425,-0.0243,"2016-02-23"
"10984",10718129,0.0315,"2016-02-23"
"10985",14034125,0.1493,"2016-02-23"
"10986",12711653,-0.0377,"2016-02-23"
"10987",14096963,0.0286,"2016-02-23"
"10988",10734491,0.007,"2016-02-23"
"10989",12810291,0.3791,"2016-02-23"
"10990",13011868,-0.0377,"2016-02-23"
"10991",13046902,0.007,"2016-02-23"
"10992",12556762,-0.0976,"2016-02-23"
"10993",17187506,-0.0212,"2016-02-23"
"10994",14703531,-0.0111,"2016-02-23"
"10995",11059949,0.0639,"2016-02-23"
"10996",14710201,-0.207,"2016-02-23"
"10997",11147546,-0.0202,"2016-02-23"
"10998",11207961,0.044,"2016-02-23"
"10999",11636775,-0.0294,"2016-02-23"
"11000",12473939,0.0109,"2016-02-23"
"11001",14090215,0.001,"2016-02-23"
"11002",12521657,0.0198,"2016-02-23"
"11003",13893941,-0.2679,"2016-02-23"
"11004",14133317,0.0139,"2016-02-23"
"11005",14158846,-0.009,"2016-02-23"
"11006",11734595,-0.007,"2016-02-23"
"11007",17144386,-0.0325,"2016-02-23"
"11008",10852559,-0.0325,"2016-02-23"
"11009",11432909,-0.001,"2016-02-23"
"11010",10890443,-0.0694,"2016-02-23"
"11011",12407288,0.01,"2016-02-23"
"11012",11843456,0.3307,"2016-02-23"
"11013",17112364,0.0573,"2016-02-23"
"11014",11191791,0.0276,"2016-02-23"
"11015",12583794,-0.009,"2016-02-23"
"11016",12432578,0.0564,"2016-02-23"
"11017",11390448,-0.078,"2016-02-23"
"11018",12068866,-0.0243,"2016-02-23"
"11019",11158842,-0.0294,"2016-02-23"
"11020",14749222,-0.0481,"2016-02-23"
"11021",12631794,0.42,"2016-02-23"
"11022",14677489,0.0198,"2016-02-23"
"11023",12219578,0.2949,"2016-02-23"
"11024",14266186,-0.0672,"2016-02-23"
"11025",14752078,-0.0101,"2016-02-23"
"11026",10738991,-0.0131,"2016-02-23"
"11027",10797574,-0.1177,"2016-02-23"
"11028",11099238,-0.0131,"2016-02-23"
"11029",14610698,-0.0233,"2016-02-23"
"11030",14395575,0.0816,"2016-02-23"
"11031",17158500,0.005,"2016-02-23"
"11032",14253456,0.0944,"2016-02-23"
"11033",10736364,0,"2016-02-23"
"11034",12852912,0.1115,"2016-02-23"
"11035",14715184,0.007,"2016-02-23"
"11036",12525849,0.0723,"2016-02-23"
"11037",12562991,0.001,"2016-02-23"
"11038",12412627,-0.0141,"2016-02-23"
"11039",11675981,-0.006,"2016-02-23"
"11040",14686385,-0.0141,"2016-02-23"
"11041",14650744,0.0889,"2016-02-23"
"11042",14733685,-0.0243,"2016-02-23"
"11043",12510627,-0.002,"2016-02-23"
"11044",14417304,0.004,"2016-02-23"
"11045",10787136,-0.1767,"2016-02-23"
"11046",11011330,0.077,"2016-02-23"
"11047",14732027,0.004,"2016-02-23"
"11048",11136240,0.008,"2016-02-23"
"11049",12882477,-0.008,"2016-02-23"
"11050",11468100,0.0649,"2016-02-23"
"11051",12913314,-0.005,"2016-02-23"
"11052",12794998,-0.0726,"2016-02-23"
"11053",17175114,0.0149,"2016-02-23"
"11054",13073715,0.1398,"2016-02-23"
"11055",17210748,0.3819,"2016-02-23"
"11056",17123063,-0.1972,"2016-02-23"
"11057",14504775,-0.0141,"2016-02-23"
"11058",10909167,0.008,"2016-02-23"
"11059",12151144,0.0611,"2016-02-23"
"11060",17222610,0.01,"2016-02-23"
"11061",11966520,0.1337,"2016-02-23"
"11062",14320658,-0.0243,"2016-02-23"
"11063",11700949,0.1098,"2016-02-23"
"11064",11945004,0.0459,"2016-02-23"
"11065",11497311,-0.0131,"2016-02-23"
"11066",17114753,-0.002,"2016-02-23"
"11067",12560360,-0.003,"2016-02-23"
"11068",12478168,-0.005,"2016-02-23"
"11069",10790804,0.008,"2016-02-23"
"11070",14418490,-0.0346,"2016-02-23"
"11071",11360564,0.002,"2016-02-23"
"11072",13057788,0.0695,"2016-02-23"
"11073",14653161,-0.0253,"2016-02-23"
"11074",11596750,-0.0222,"2016-02-23"
"11075",11628863,0.0208,"2016-02-23"
"11076",17085542,-0.0545,"2016-02-23"
"11077",12257391,-0.0253,"2016-02-23"
"11078",12501764,0.0266,"2016-02-23"
"11079",11343827,0.0935,"2016-02-23"
"11080",12370959,-0.0212,"2016-02-23"
"11081",12082835,0.1133,"2016-02-23"
"11082",17112546,0.0286,"2016-02-23"
"11083",11137536,0.0677,"2016-02-23"
"11084",12224104,0.1519,"2016-02-23"
"11085",12527980,0.0825,"2016-02-23"
"11086",17291643,-0.0161,"2016-02-23"
"11087",12814783,0.0188,"2016-02-23"
"11088",11759473,-0.0222,"2016-02-23"
"11089",14156683,0.1017,"2016-02-23"
"11090",11207146,-0.0263,"2016-02-23"
"11091",14294274,-0.3216,"2016-02-23"
"11092",10830112,0.0188,"2016-02-23"
"11093",11381746,0.0649,"2016-02-23"
"11094",11638416,-0.0598,"2016-02-23"
"11095",10806568,-0.0566,"2016-02-23"
"11096",12642155,0.006,"2016-02-23"
"11097",10976592,-0.1462,"2016-02-23"
"11098",14051752,-0.1177,"2016-02-23"
"11099",12273383,0.045,"2016-02-23"
"11100",11668619,-0.0284,"2016-02-23"
"11101",11088870,0.0705,"2016-02-23"
"11102",12750816,-0.0253,"2016-02-23"
"11103",11057228,0.0149,"2016-02-23"
"11104",11160287,0.005,"2016-02-23"
"11105",12939008,0.0139,"2016-02-23"
"11106",12333244,0.002,"2016-02-23"
"11107",11773444,-0.3638,"2016-02-23"
"11108",11021082,-0.0192,"2016-02-23"
"11109",11609821,0.0677,"2016-02-23"
"11110",17272890,-0.0212,"2016-02-23"
"11111",11295935,-0.0367,"2016-02-23"
"11112",12099879,0.062,"2016-02-23"
"11113",13838757,0.0159,"2016-02-23"
"11114",14634329,-0.0141,"2016-02-23"
"11115",14602461,0.0227,"2016-02-23"
"11116",11076640,-0.0233,"2016-02-23"
"11117",12649353,0.0926,"2016-02-23"
"11118",13895506,0.044,"2016-02-23"
"11119",11806670,0.0592,"2016-02-23"
"11120",14306893,0.0129,"2016-02-23"
"11121",17300796,0.2852,"2016-02-23"
"11122",14116583,0.0459,"2016-02-23"
"11123",12119327,0.0296,"2016-02-23"
"11124",13878072,0.1613,"2016-02-23"
"11125",14279124,0.3264,"2016-02-23"
"11126",11861787,0.1781,"2016-02-23"
"11127",12422739,0.0257,"2016-02-23"
"11128",11041540,-0.006,"2016-02-23"
"11129",12487075,0.008,"2016-02-23"
"11130",12026158,0.0266,"2016-02-23"
"11131",14048572,0.003,"2016-02-23"
"11132",14032916,-0.001,"2016-02-23"
"11133",11267441,-0.0202,"2016-02-23"
"11134",13042701,0.0188,"2016-02-23"
"11135",11691480,-0.1256,"2016-02-23"
"11136",12967931,-0.0111,"2016-02-23"
"11137",11188825,0.009,"2016-02-23"
"11138",10739910,0.0402,"2016-02-23"
"11139",12209719,0.004,"2016-02-23"
"11140",11249990,-0.001,"2016-02-23"
"11141",14082268,0.003,"2016-02-23"
"11142",11402815,-0.0545,"2016-02-23"
"11143",14041058,-0.005,"2016-02-23"
"11144",11431680,0.005,"2016-02-23"
"11145",13060510,0.0733,"2016-02-23"
"11146",11986961,0.006,"2016-02-23"
"11147",14025825,0.0276,"2016-02-23"
"11148",14392240,-0.009,"2016-02-23"
"11149",11007936,-0.0801,"2016-02-23"
"11150",11167672,0.077,"2016-02-23"
"11151",11743886,0.0286,"2016-02-23"
"11152",14467430,0.0383,"2016-02-23"
"11153",12271035,-0.0398,"2016-02-23"
"11154",12177217,-0.008,"2016-02-23"
"11155",11547354,-0.1043,"2016-02-23"
"11156",12218496,0.006,"2016-02-23"
"11157",11342708,0.0611,"2016-02-23"
"11158",12964758,-0.0758,"2016-02-23"
"11159",12415167,0.008,"2016-02-23"
"11160",11664563,0,"2016-02-23"
"11161",12998102,-0.0212,"2016-02-23"
"11162",17275175,0.0516,"2016-02-23"
"11163",11009524,-0.1324,"2016-02-23"
"11164",14025473,-0.009,"2016-02-23"
"11165",12830504,-0.006,"2016-02-23"
"11166",12203407,-0.8819,"2016-02-23"
"11167",11248573,0.0871,"2016-02-23"
"11168",10841246,-0.0651,"2016-02-23"
"11169",12469614,-0.0736,"2016-02-23"
"11170",10880048,-0.0471,"2016-02-23"
"11171",12538699,0.007,"2016-02-23"
"11172",10916814,0.003,"2016-02-23"
"11173",11682057,0.3893,"2016-02-23"
"11174",12305972,-0.0629,"2016-02-23"
"11175",14645580,0.0119,"2016-02-23"
"11176",12274952,0.0421,"2016-02-23"
"11177",11296088,-0.0202,"2016-02-23"
"11178",11623511,0.0853,"2016-02-23"
"11179",11861229,-0.19,"2016-02-23"
"11180",14109554,0.0535,"2016-02-23"
"11181",11481573,0.0178,"2016-02-23"
"11182",12961167,-0.0121,"2016-02-23"
"11183",10875717,-0.0661,"2016-02-23"
"11184",12621346,-0.0387,"2016-02-23"
"11185",10881437,0.0742,"2016-02-23"
"11186",17209482,0.0788,"2016-02-23"
"11187",10967095,0.001,"2016-02-23"
"11188",12113570,-0.0429,"2016-02-23"
"11189",12570891,0.0573,"2016-02-23"
"11190",11116515,0.0402,"2016-02-23"
"11191",12654782,-0.0704,"2016-02-23"
"11192",14740294,-0.0222,"2016-02-23"
"11193",14403758,-0.0192,"2016-02-23"
"11194",10995066,-0.007,"2016-02-23"
"11195",11409330,0.003,"2016-02-23"
"11196",17083959,0.0266,"2016-02-23"
"11197",11094850,0.0402,"2016-02-23"
"11198",11035498,0.005,"2016-02-23"
"11199",12703327,0.0526,"2016-02-23"
"11200",12488639,0.0266,"2016-02-23"
"11201",10783923,-0.0141,"2016-02-23"
"11202",11121918,-0.0598,"2016-02-23"
"11203",10713366,0.0296,"2016-02-23"
"11204",14150162,-0.2219,"2016-02-23"
"11205",11266456,0.138,"2016-02-23"
"11206",17061730,0.0305,"2016-02-23"
"11207",14618852,-0.0367,"2016-02-23"
"11208",12538547,-0.003,"2016-02-23"
"11209",12692117,0.0402,"2016-02-23"
"11210",10769948,0.0516,"2016-02-23"
"11211",12783249,0.005,"2016-02-23"
"11212",14636020,0.002,"2016-02-23"
"11213",12706640,0.0488,"2016-02-23"
"11214",12427411,-0.0151,"2016-02-23"
"11215",13856694,-0.0619,"2016-02-23"
"11216",11899012,-0.0315,"2016-02-23"
"11217",12491428,0.0139,"2016-02-23"
"11218",14392190,0.0276,"2016-02-23"
"11219",12589305,-0.0233,"2016-02-23"
"11220",17285468,0.1133,"2016-02-23"
"11221",14006486,-0.251,"2016-02-23"
"11222",12154945,-0.0587,"2016-02-23"
"11223",11502930,0.0149,"2016-02-23"
"11224",11925617,0.0488,"2016-02-23"
"11225",10994209,-0.0202,"2016-02-23"
"11226",14715832,-0.1009,"2016-02-23"
"11227",11704753,-0.0141,"2016-02-23"
"11228",13090775,0.0733,"2016-02-23"
"11229",11986291,-0.1936,"2016-02-23"
"11230",12030873,-0.0284,"2016-02-23"
"11231",11663531,0.0516,"2016-02-23"
"11232",11986292,-0.1815,"2016-02-23"
"11233",11872275,-0.0101,"2016-02-23"
"11234",12589363,-0.734,"2016-02-23"
"11235",14202580,0.002,"2016-02-23"
"11236",11625945,-0.0182,"2016-02-23"
"11237",10828257,0.3358,"2016-02-23"
"11238",14008400,-0.0932,"2016-02-23"
"11239",12218817,0.2508,"2016-02-23"
"11240",12484316,-0.0598,"2016-02-23"
"11241",14700180,-0.009,"2016-02-23"
"11242",14721370,-0.0101,"2016-02-23"
"11243",11812008,0.0469,"2016-02-23"
"11244",12723702,0.0218,"2016-02-23"
"11245",11347340,0.0392,"2016-02-23"
"11246",12615532,0.006,"2016-02-23"
"11247",10897245,-0.005,"2016-02-23"
"11248",12326915,0.0149,"2016-02-23"
"11249",11596828,-0.0566,"2016-02-23"
"11250",11511836,0.1832,"2016-02-23"
"11251",17059710,0.01,"2016-02-23"
"11252",11958802,0.0363,"2016-02-23"
"11253",14728036,0.002,"2016-02-23"
"11254",12397444,-0.1065,"2016-02-23"
"11255",12465949,0.0129,"2016-02-23"
"11256",14081437,-0.007,"2016-02-23"
"11257",14300074,-0.0171,"2016-02-24"
"11258",13932056,-0.009,"2016-02-24"
"11259",12499748,0.008,"2016-02-24"
"11260",12279847,0.0208,"2016-02-24"
"11261",17253154,0.0325,"2016-02-24"
"11262",17248092,0.0402,"2016-02-24"
"11263",17196434,0.0535,"2016-02-24"
"11264",11870711,-0.0704,"2016-02-24"
"11265",11617376,0.6921,"2016-02-24"
"11266",11841319,0.0227,"2016-02-24"
"11267",13006458,-0.0429,"2016-02-24"
"11268",14442933,-0.0325,"2016-02-24"
"11269",14658477,-0.0253,"2016-02-24"
"11270",14695462,0.0178,"2016-02-24"
